,Channel Title,Channel Username,ID,Message,Date,Media Path
51,Sheger online-store,@Shageronlinestore,5281," Marble pattern water proof self adhesive  wall sticker 

የቤትውን ውበት አንድ ደረጃ  ከፍ የሚያደርግ
ውሀ የማያስገባ 
ቅባት ዘይት ነገሮች
እሳት እና ተቀጣጣይ ነገሮችን የሚቋቋም 
    ለኪችን ካቢኔት
    ለኪችንዎ ግርግዳ 
     ለባኞ ቤት ግድግዳ
    ለቤትዎ ማስዋቢያ

size:-10metter
በ9  የቀለም አማራጭ የቀረበ

ኪችንዎን እና ቤትዎን ውብ እና ፅዱ ለማድረግ ተመራጭ 

ዋጋ፦10meter × 45cm = 1100 ብር 
        
ውስን ፍሬ ነው ያለን

 አድራሻ  ቁ.1  መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-14 04:19:27+00:00,
59,Sheger online-store,@Shageronlinestore,5271," Marble pattern water proof self adhesive  wall sticker 

የቤትውን ውበት አንድ ደረጃ  ከፍ የሚያደርግ
ውሀ የማያስገባ 
ቅባት ዘይት ነገሮች
እሳት እና ተቀጣጣይ ነገሮችን የሚቋቋም 
    ለኪችን ካቢኔት
    ለኪችንዎ ግርግዳ 
     ለባኞ ቤት ግድግዳ
    ለቤትዎ ማስዋቢያ

size:-10metter
በ9  አይነት የቀለም አማራጭ የቀረበ

ኪችንዎን እና ቤትዎን ውብ እና ፅዱ ለማድረግ ተመራጭ 

ዋጋ፦10meter × 45cm = 1100 ብር 
        
ውስን ፍሬ ነው ያለን

 አድራሻ  ቁ.1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-13 19:12:23+00:00,photos/@Shageronlinestore_5271.jpg
60,Sheger online-store,@Shageronlinestore,5270," Acrylic cupcake stand 

 3layers 
 non fragile 
easy to wash 
 used also as a decorative material 


       ዋጋ:-1400ብር

ውስን ፍሬ ነው ያለው


 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-13 16:19:39+00:00,photos/@Shageronlinestore_5270.jpg
62,Sheger online-store,@Shageronlinestore,5267," Stainless Steel Espresso Maker



      High Quality 

Made in Italy የሆነውን ምርጥ የባለ 12 ሲኒ ቡና ማፍያ
ለቤት፣ለቢሮ እጅግ ተመራጭ 
600ሚሊ የሚያፈላ
12 ስኒ ቡና የሚይዝ
ለማፅዳት ቀላል
ከአልሙኒየም የተሰራ

#Espresso_Maker
New & high quality
Compatible with all stovetops 
Save time and effort 
Easy to clean 
Comfortable to hold

#Product_Specifications:
Type: Coffee Maker
Material: Stainless Steel
Color: Silver
Capacity: 600ml

Suitable For Electric, Gas, Ceramic and Induction Hobs

#Packing_List:
1* Coffee Machine


            ዋጋ፦  1,700 ብር

 አድራሻ  ቁ.1መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-13 05:45:17+00:00,
63,Sheger online-store,@Shageronlinestore,5266," Stainless Steel Espresso Maker



      High Quality 

Made in Italy የሆነውን ምርጥ የባለ 12 ሲኒ ቡና ማፍያ
ለቤት፣ለቢሮ እጅግ ተመራጭ 
600ሚሊ የሚያፈላ
12 ስኒ ቡና የሚይዝ
ለማፅዳት ቀላል
ከአልሙኒየም የተሰራ

#Espresso_Maker
New & high quality
Compatible with all stovetops 
Save time and effort 
Easy to clean 
Comfortable to hold

#Product_Specifications:
Type: Coffee Maker
Material: Stainless Steel
Color: Silver
Capacity: 600ml

Suitable For Electric, Gas, Ceramic and Induction Hobs

#Packing_List:
1* Coffee Machine


            ዋጋ፦  1,700 ብር

 አድራሻ  ቁ.1መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-13 05:34:29+00:00,photos/@Shageronlinestore_5266.jpg
71,Sheger online-store,@Shageronlinestore,5258," Stainless Steel Espresso Maker



      High Quality 

Made in Italy የሆነውን ምርጥ የባለ 12 ሲኒ ቡና ማፍያ
ለቤት፣ለቢሮ እጅግ ተመራጭ 
600ሚሊ የሚያፈላ
12 ስኒ ቡና የሚይዝ
ለማፅዳት ቀላል
ከአልሙኒየም የተሰራ

#Espresso_Maker
New & high quality
Compatible with all stovetops 
Save time and effort 
Easy to clean 
Comfortable to hold

#Product_Specifications:
Type: Coffee Maker
Material: Stainless Steel
Color: Silver
Capacity: 600ml

Suitable For Electric, Gas, Ceramic and Induction Hobs

#Packing_List:
1* Coffee Machine


            ዋጋ፦  1,700 ብር

 አድራሻ  ቁ.1መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-13 05:32:39+00:00,photos/@Shageronlinestore_5258.jpg
72,Sheger online-store,@Shageronlinestore,5257,"ዉድ  ደንበኞቻችን እንኳን ለ 2017 ዓ.ም በሰላም አደረሳችሁ/አደረሰን!!
  
አዲሱ ዓመት የሰላም፣ የፍቅር፣  የጤና፣ የስኬት፣ የመልካም ስራ ዘመን፣  የጦርነት ወሬ የማንሰማበት፣ ዓመት እንዲሆን ከልብ እንመኛለን።



መልካም ዓመት በዓል

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-11 08:25:09+00:00,photos/@Shageronlinestore_5257.jpg
73,Sheger online-store,@Shageronlinestore,5256,"ውስን ፍሬ የቀሩን ዕቃዎች
.................

ፈጥነው ይሸምቱ ከልዩ የብዓል ስጦታዎች ጋር  እንጠብቀዎታለን።

መልካም የዋዜማ ግብይት

 አድራሻ  ቁ.1 መገናኛ  ከ ዘፍ መሽ ግራንድ ሞል ወረድ ብለዉ ፊት ለ ፊት ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819


     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-10 05:31:03+00:00,photos/@Shageronlinestore_5256.jpg
74,Sheger online-store,@Shageronlinestore,5255,"Zepter Quality Knife Set

በጣም ስል ቢላዎች
 18 የቢላ ስብስብ
መከትከቻ፣ መቀስ፣ ካሮት መላጪያ፣ ፒዛ መቁረጪያ፣ ሞረድ እና ሌሎች የተለያዪ የቢላ አይነቶች የተካተተለት
በግራናይት የተለበጡ ስለሆኑ ቶሎ አይደንዙም አይዝጉም

        ዋጋ፦   3700ብር

ውስን ፍሬ ነው ያለው

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 19:00:56+00:00,photos/@Shageronlinestore_5255.jpg
75,Sheger online-store,@Shageronlinestore,5254,"Multifunctional GRINDER Machine 

        orginal

የቡና እና የቅመማ ቅመም መፍጫ 
እጅግ በጣም ጠንካራ 
ለደረቅ ቅመማ ቅመሞች የሚሆን
ሙሉ ለሙሉ ብረት (Stainless steel)
የራሱ መለዋወጫ ጥርስ ያለው


 ዋጋ፦  100ግ  2,800 ብር
                     200ግ  4,200 ብር
                     400ግ  5,500 ብር
                     500ግ  7,200 ብር  
                     
                     

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 13:16:15+00:00,photos/@Shageronlinestore_5254.jpg
76,Sheger online-store,@Shageronlinestore,5253,"#አልቆል_ለተበላችሁ_በድገሚ_አስገብተናል
Akel® Midi Oven 

      orginal 

4⃣5⃣Litter
50°C _ 320°c adjustable thermostat
3 phase power selection 
heat and impact tolerant front glass
Enamel tray / wire grill 

Made in Turkey 


       ዋጋ፦  10,800ብር

ውስን ፍሬ ነው ያለው 

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819



     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 11:33:07+00:00,photos/@Shageronlinestore_5253.jpg
79,Sheger online-store,@Shageronlinestore,5250,"3pcs fridge orgnizer box's

3 በተለያየ መጠን

1.9L, 1L,500ml

   ዋጋ:-2000ብር

ውስን ፍሬ ነው ያለው

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 10:02:17+00:00,photos/@Shageronlinestore_5250.jpg
80,Sheger online-store,@Shageronlinestore,5249,"Momcoc ® ባለ ክዳን መጥበሻ 

የማይዝ 

በተለያየ የስፋት አማራጭ

        ዋጋ:-26cm 2100ብር
                28cm 2300ብር
                30cm 2400ብር

 አድራሻ  ቁ1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 08:09:58+00:00,photos/@Shageronlinestore_5249.jpg
81,Sheger online-store,@Shageronlinestore,5248," Wall-Mounted Toilet Cleaning Brush With Brush Holder

High Quality Toilet Brush
Deeper Cleaning
Comfortable Handle Design
Ventilation Slots Design


#Package_Included:
1 x Toilet Brush
1 x Toilet Brush Holder


           ዋጋ፦  500ብር

ውስን ፍሬ ነው ያለው
  
 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 05:58:21+00:00,
87,Sheger online-store,@Shageronlinestore,5242," Wall-Mounted Toilet Cleaning Brush With Brush Holder

High Quality Toilet Brush
Deeper Cleaning
Comfortable Handle Design
Ventilation Slots Design


#Package_Included:
1 x Toilet Brush
1 x Toilet Brush Holder


           ዋጋ፦  500ብር
  
 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-09 05:55:40+00:00,photos/@Shageronlinestore_5242.jpg
88,Sheger online-store,@Shageronlinestore,5241,"Aurora Twist Floor Cleaning Mob 

 360° Degree Rotation
 Hand wash Free 
 Self Filtering Cleaning 
 Strong Water Absorption
 Enlarge + 
 Decontamination + 
 Flexible 
 Labour Saving 

                   
         ዋጋ፦ 1,200ብር

                 
   ውስን ፍሬ ነው ያለው

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-08 07:26:06+00:00,
90,Sheger online-store,@Shageronlinestore,5239,"Aurora Twist Floor Cleaning Mob 

 360° Degree Rotation
 Hand wash Free 
 Self Filtering Cleaning 
 Strong Water Absorption
 Enlarge + 
 Decontamination + 
 Flexible 
 Labour Saving 


         ዋጋ፦  1,200 ብር
            

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-08 07:22:44+00:00,photos/@Shageronlinestore_5239.jpg
91,Sheger online-store,@Shageronlinestore,5238,"momcoc non stick cookware

  የማይዙ ማራኪ ግራናይት ቅብ ድስቶች
4 ድስቶች 1 መጥበሻ ከነ ክዳናቸው
        እንዲሁም ሁለት ጭልፋዎች በአንድ ላይ

ዋጋ፦    8200 ብር

            

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ  ቁ.2 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-08 04:40:23+00:00,photos/@Shageronlinestore_5238.jpg
92,Sheger online-store,@Shageronlinestore,5237,"........................
በረፍት ቀንዎ ሱቅ ላይ መስተናገድ ለምትፈልጉ ውድ ደንበኞቻችን

     መልካም የዋዜማ ግብይት

 ነገ ከ4:30-11:00 ድረስ  ክፍት መሆኑን በአክብሮት እንገልፃለን

   መገናኝ    ለቡ

ሱቃችን መጥተው መግዛት ላልቻላችሁ በዲሊቨሪ እናደርሳለን።

እንዲሁም ዘዉትር ሰኞ-ቅዳሜ ከጥዋቱ 3:00 እስከ ምሽቱ 2:00 ክፍት መሆኑን በአክብሮት እንገልፃለን


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819


     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-07 16:58:25+00:00,photos/@Shageronlinestore_5237.jpg
93,Sheger online-store,@Shageronlinestore,5236,"Simple Wardrobe
ባለ 3 ተከፋች ዘመናዊ የልብስ ማስቀመጫ ቁምሳጥን 

በቀላሉ የሚገጣጠም የሚነቃቀል 
ከቦታ ወደ ቦታ ለማንቀሳቀስ የሚመች 
ቀላል ክብደት ያለው
ባለ ዚፕ የሸራ ልብስ ያለው
ፍሬሞቹ የብረት ቱቦዎች የሆኑ
መገጣጠሚያዎቹ ጠንካራ ካርቦኔትድ ፕላስቲኮች የሆኑ
ለቤትዎ ውበት የሚሠጥ
ቦታ የማይዝ ሲሆን

*⃣ቁመት 175 ሳ.ሜ
*⃣የጎን ስፋት 130 ሳ.ሜ
*⃣ወርድ 45 ሳ.ሜ 

      ዋጋ፦3,600 ብር

 አድራሻ  ቁ.1 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

ቁ.2 ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


ለቡ ቅርንጫፍ0971611819

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-09-07 13:24:34+00:00,photos/@Shageronlinestore_5236.jpg
